adenina (2010)
adenite (2010)
adenoacantoma (2010)
adenobronchiale, sindrome (2010)
adenocarcinoma (2010)
adenocele (2010)
adenocitogramma (2010)
adenofibroma (2010)
adenofibrosi (2010)
adenoflemmone (2010)
adenoftalmia (2010)
adenogalattocele (2010)
adenoide (2010)
adenoidite (2010)
adenoipofisi (2010)
adenoipofisi (2010)
adenolinfoscintigrafia (2010)
adenoma (2010)
adenomatosi (2010)
adenomero (2010)
adenomioma (2010)
adenopatia (2010)
adenosclerosi (2010)
adenosi (2010)
adenosina (2010)
adenosindifosfato (2010)
adenosinmonofosfato (2010)
adenosintrifosfato (2010)
adenovirosi (2010)
adenovirus (2010)
aderenza (2010)
adesivita piastrinica (2010)
ADHD (Attention Deficit Hyperactivity Disorder) (2010)
ADHD (sigla dell'ingl. Attention Deficit Hyperactivity Disorder) (2010)
ADH (AntiDiuretic Hormone) (2010)
adiadococinesi (2010)
adiadococinesia (2010)
Adie, William John (2010)
adinamia (2010)
adipe (2010)
adipectomia (2010)
adipocianosi (2010)
adipocita (2010)
adipogenesi (2010)
adiponecrosi (2010)
aditus ad antrum (2010)
adiuvante (2010)
adolescenza (2010)
adolescenza (2010)
adolescenza: Novelty seeking (2010)
adonidina (2010)
ADP (sigla dell'ingl. Adenosine DiPhosphate) (2010)
adragante, gomma (2010)
adrenalina (2010)
adrenalina (2010)
adrenergico, farmaco (2010)
adrenocorticotropo, ormone (2010)
adrenogenitale, sindrome (2010)
adrenoleucodistrofia (2010)
adriamicina (2010)
adroterapia (2010)
aerobiologia (2010)
aerobiosi (2010)
aerocele (2010)
aeroembolismo (2010)
aerofagia (2010)
aeronautica, medicina (2010)
aerosolterapia (2010)
afachia (2010)
afasia (2010)
afasia (2010)
afemia (2010)
aferesi (2010)
affaticamento (2010)
afferente (2010)
affetti (2010)
affetti (2010)
affettivita (2010)
affinita (2010)
afibrinogenemia (2010)
aflatossina (2010)
afonia (2010)
afta (2010)
after-loading (2010)
aftosi (2010)
agalassia (2010)
agalsidasi (2010)
agammaglobulinemia (2010)
agar-agar (2010)
agastria (2010)
agenesia (2010)
ageusia (2010)
ageusia (2010)
agglutinabilita (2010)
agglutinazione (2010)
agglutinoscopio (2010)
aggregabilita piastrinica (2010)
aggregazione (2010)
aggressina (2010)
aggressione passiva (2010)
aggressivita (2010)
aggressivita (2010)
aggressività (2010)
aggressività - Le basi biologiche dell’aggressività (2010)
agitazione psicomotoria (2010)
aglicogenosi (2010)
aglio (2010)
agnosia (2010)
agnosia (2010)
ago (2010)
agoaspirato (2010)
agobiopsia (2010)
agocannula (2010)
agoinfissione (2010)
agonia (2010)
agonista (2010)
agopuntura (2010)
agopuntura (2010)
agopuntura (2010)
agorafobia (2010)
agorafobia (2010)
agrafia (2010)
agrafia (2010)
agrammatismo (2010)
agranulocitosi (2010)
Agre, Peter (2010)
agrimonia (2010)
aia (2010)
AIDS (2010)
AIDS (sigla dell'ingl. Acquired Immune Deficiency Syndrome) (2010)
ainhum (2010)
ala (2010)
Alagille, Daniel (2010)
alambicco (2010)
alanina (2010)
Alanson, Edward (2010)
alastrim (2010)
ALA  (AminoLevulinic Acid) (2010)
albacido (2010)
albero (2010)
Albers-Schonberg, Heinrich Ernst (2010)
Albini, Giuseppe (2010)
albinismo (2010)
albo (2010)
Albright, Fuller (2010)
albuginea (2010)
albumina (2010)
albuminemia (2010)
albuminuria (2010)
albuminurica, retinopatia (2010)
alcaloide (2010)
alcaloide (2010)
alcalosi (2010)
alcaptonuria (2010)
Alchemilla (o Alchimilla) (2010)
alcol (o alcool, o alcole) (2010)
alcolemia (2010)
alcolismo (2010)
alcolismo (2010)
alcoltest (2010)
alcuronio (2010)
aldolasi (2010)
aloperidolo (2010)
Alport, Cecil Arthur (2010)
Alport, sindrome di (2010)
ALS (Advanced Life Support) (2010)
ALT (ALanine Transaminase) (2010)
altea (2010)
altitudine, malattia da (2010)
Altman, Sidney (2010)
altruismo (2010)
alveolite (2010)
alveolo (2010)
alveolo-linguale, solco (2010)
alvo (2010)
Alzheimer - Nuovi sviluppi sulla comprensione dei meccanismi della malattia (2010)
Alzheimer, Alois (2010)
Alzheimer, malattia di (2010)
amantadina (2010)
amarillico (2010)
amartoblastoma (2010)
amartoma (2010)
amastia (2010)
amaurosi (2010)
Ambard, Leon (2010)
ambiente e cervello (2010)
ambiente e cervello (2010)
ambiente e cervello (2010)
ambiguita (2010)
ambivalenza (2010)
ambliopia (2010)
ambliopia (2010)
ambroxolo (2010)
ambulatorio (2010)
ameba (2010)
amebiasi (2010)
amelia (2010)
amenorrea (2010)
amenza (2010)
ametria (2010)
ametropia (2010)
amfetamina (2010)
amianto (2010)
amianto - Le patologie da esposizione ad amianto (2010)
amidasi (2010)
amido (2010)
amielencefalia (2010)
amigdala (2010)
amigdala (2010)
amikacina (2010)
amilasemia (2010)
amilasi (2010)
amilasuria (2010)
amile (2010)
amiloide (2010)
amiloide (2010)
amiloidosi (2010)
amiloidosi (2010)
amilolisi (2010)
amiloride (2010)
amimia (2010)
amimia (2010)
anatossina (2010)
anca (2010)
anchiloblefaro (2010)
anchilocheilia (2010)
anchiloglossia (2010)
anchilosi (2010)
anchilostomiasi (2010)
anchilotomia (2010)
ancoraggio (2010)
andatura elicopode (2010)
Andersch, Karl Samuel (2010)
Anderson, William French (2010)
androide (2010)
andrologia (2010)
andropausa (2010)
andropausa (2010)
anedonia (2010)
anedonia (2010)
Anel, Dominique (2010)
anelettrotono (2010)
anello (2010)
anemia (2010)
anepatia (2010)
anergia (2010)
aneritropsia (2010)
anestesia (2010)
anestesia (2010)
anestesia - Anestesia subaracnoidea (2010)
aneuploidia (2010)
aneurisma (2010)
aneurisma (2010)
anfetamina (2010)
anfiartrosi (2010)
anfigonia (2010)
anfimissi (2010)
Anfinsen, Christian Boehmer (2010)
Angelman, Harry (2010)
angiectasia (2010)
angina pectoris (2010)
angioblasto (2010)
angioblastoma (2010)
angiocardioscintigrafia (2010)
angiocavernoma (2010)
angiocheratoma (2010)
angiochirurgia (2010)
angioedema (2010)
angioendotelioma (2010)
angioendoteliomatosi (2010)
angioflogosi (2010)
angiogenesi (2010)
angiogliomatosi (2010)
angiografia (2010)
angiografia (2010)
angioite (2010)
angiolipoma (2010)
angiologia (2010)
angioma (2010)
angioma cerebrale (2010)
angioneurosi (2010)
angioneurosi (2010)
angioplastica (2010)
angiosarcoma (2010)
angiospasmo (2010)
angiostrongilosi (2010)
angiotensina (2010)
Angle, Edward Hartley (2010)
angor animi (2010)
angoscia (2010)
angoscia (2010)
angoscia (2010)
anguillulosi (2010)
anice (2010)
anice stellato (2010)
anidrasi carbonica (2010)
anidrosi (2010)
anidulafungina (2010)
anilismo (2010)
anima/animus (2010)
aniridia (2010)
Anisakis (2010)
anisocitosi (2010)
anisocoria (2010)
anisocoria (2010)
anisogamete (2010)
anisogamia (2010)
anisostenia (2010)
anisozigoto (2010)
annegamento (2010)
annessiectomia (2010)
annessite (2010)
annullamento (2010)
ano (2010)
anobulbare, formazione (2010)
anococcigeo, formazione (2010)
anoftalmia (2010)
anomia (2010)
anopsia (2010)
anorchidia (2010)
anoressia (2010)
anoressia (2010)
anoressia/bulimia (2010)
anoressizzante (2010)
anorgasmia (2010)
anoscopia (2010)
anosmia (2010)
anosmia (2010)
anosognosia (2010)
anosognosia (2010)
anostosi (2010)
anovarismo (2010)
anovulatorieta (2010)
ansa (2010)
anserina (2010)
ansia (2010)
ansia (2010)
ansiolitico (2010)
ansiolitico (2010)
antagonista (2010)
antalgico (2010)
antelice (2010)
antisepsi (2010)
antisiero (2010)
antisociale, disturbo di personalità (2010)
antispastico (2010)
antistaminico (2010)
antistegomico (2010)
antistreptolisina (2010)
antitossina (2010)
antitrago (2010)
antitripsina (α-1-antitripsina) (2010)
antitrombina (2010)
antitrombotico (2010)
antitubercolare (2010)
antitumorale (2010)
antitussivo (2010)
antiulcera (2010)
antiversione (2010)
antivirale (2010)
Anton, Gabriel (2010)
antrace (2010)
antraciclina (2010)
antracosi (2010)
antrale, ghiandola (2010)
antrectomia (2010)
antromastoidite (2010)
antropologia culturale (2010)
antrotomia (2010)
anuria (2010)
aorta (2010)
aortectomia (2010)
aortite (2010)
aortografia (2010)
apalonichia (2010)
apareunia (2010)
apatia (2010)
apatia (2010)
APC (2010)
Apgar, Virginia (2010)
apicale (2010)
apice (2010)
apicectomia (2010)
apicite (2010)
apicolisi (2010)
apiolo (2010)
apiressia (2010)
apituitarismo (2010)
aplasia (2010)
aploidia (2010)
apnea (2010)
apnea - Apnee ostruttive (2010)
apneusi (2010)
apoenzima (2010)
apofisi (2010)
apofisite (2010)
apolipoproteina (o apoproteina) (2010)
apomorfina (2010)
aponeurosi (o aponevrosi) (2010)
aponeurotomia (2010)
apoplessia (2010)
apoptosi (2010)
artemeter (2010)
arteria (2010)
arterializzazione (2010)
arteriectasia (2010)
arteriola (2010)
arterioplastica (2010)
arteriosclerosi (2010)
arteriosclerosi (2010)
arteriotomia (2010)
arterite (2010)
artesunato (2010)
articolatore (2010)
articolazione (2010)
arto fantasma, sindrome dell' (2010)
artol (2010)
artrectomia (2010)
artrite (2010)
artro-RNM (2012)
artro-TAC (2012)
artrocentesi (2010)
artrodesi (2010)
artrografia (2010)
artrogriposi (2010)
artrolisi (2010)
artropneumografia (2010)
artroprotesi (2010)
artrorisi (2010)
artroscopia (2010)
artrosi (2010)
artrosinovite (2010)
artrotifo (2010)
artrotomia (2010)
asbestosi (2010)
ascaride (2010)
ascella (2010)
ascesso (2010)
ascesso cerebrale (2010)
Aschoff, Ludwig (2010)
ascite (2010)
Asclepiadi (2010)
ascorbico, acido (2010)
asepsi (2010)
asfissia (2010)
asfissiologia (2010)
asialia (2010)
asillabia (2010)
asimbolia (2010)
asinclitismo (2010)
asinergia (2010)
asinergia (2010)
asistolia (2010)
asma (2010)
asparagina (2010)
asparaginasi (2010)
aspartame (2010)
aspartico, acido (2010)
Asperger, Hans (2010)
Asperger, sindrome di (2010)
aspergilloma (2010)
aspergillosi (2010)
aspermia (2010)
aspirazione (2010)
aspirina (2010)
asse (2010)
assenza (2010)
Assertive Community Treatment (2010)
assetto cromosomico (2010)
assideramento (2010)
assistenza domiciliare (2010)
associazione (2010)
associazione (2010)
assolemma (2010)
assone (2010)
assone (2010)
assonotmesi (2010)
assonotmesi (2010)
assorbimento (2010)
assuefazione (2010)
assuefazione (2010)
AST (sigla dell'inglese ASpartate Transaminase) (2010)
astasia (2010)
asteatosi (2010)
astenia (2010)
astenia (2010)
astenocoria (2010)
astenopia (2010)
astenopia (2010)
asterion (2010)
astigmatismo (2010)
astragalo (2010)
astringente (2010)
astroblasto (2010)
astrocitoma (2010)
atassia (2010)
atassia (2010)
atassia (2010)
atassia-teleangiectasia (2010)
atazanavir (2010)
atelectasia (2010)
atenololo (2010)
aterogeno (2010)
ateroma (2010)
aterosclerosi (2010)
atetosi (2010)
atetosi (2010)
atlante (2010)
ATLS (sigla dell'ingl. Advanced Trauma Life Support) (2010)
ATM (sigla dell'ingl. Ataxia-Telangiectasia Mutated) (2010)
atonia (2010)
atonia (2010)
atopia (2010)
atopognosia (2010)
atopognosia (2010)
atorvastatina (2010)
atosiban (2010)
ATP (2010)
atransferrinemia (2010)
atrepsia (2010)
atresia (2010)
atrio (2010)
atrio-ventricolare (2010)
atriogramma (2010)
atriosettopessia (2010)
atrofia (2010)
atrofodermia (2010)
atropina (2010)
atropina (2010)
attaccamento, neurobiologia dell' (2010)
attaccamento, sistema motivazionale dell' (2010)
atteggiamenti (2010)
attenuazione (2010)
attenzione (2010)
attenzione (2010)
attenzione, disturbi dell' (2010)
atticoantrotomia (2010)
atticotomia (2010)
attinoanafilattosi (2010)
attinoterapia (2010)
attivita fisica, neurobiologia dell' (2010)
audimutismo (2010)
audiogramma (2010)
audiologia (2010)
audiometria (2010)
aura (2010)
aura (2010)
aurantiasi (2010)
aureomicina (2010)
auricola (2010)
auricolo-temporale, nervo (2010)
auricoloterapia (2010)
aurismo (2010)
auroterapia (2010)
auscultazione (2010)
Auspitz, Heinrich (2010)
autapsi (2010)
autismo (2010)
autismo (2010)
autoallergia (2010)
autoanticorpo (2010)
autoantigene (2010)
autocrinia (2010)
autoctono, atto (2010)
autoemoagglutinazione (2010)
autofagia (2010)
autofagia (2010)
autoimmune, malattia neurologica (2010)
autoimmunità (2010)
autoimmunoemopatia (2010)
autoinfezione (2010)
autoinoculazione (2010)
autointossicazione (2010)
autoistoradiografia (2010)
autolesionismo (2010)
autolisato, vaccino (2010)
automatismo (2010)
automatismo (2010)
automedicazione (2010)
automnesia (2010)
automutilazione (2010)
autonomizzazione (2010)
autopalpazione (2010)
autopsia (2010)
autorefrattometro (2010)
autoreplicazione (2010)
autoscopia (2010)
autosita (2010)
autosoma (2010)
autostosi (2010)
autotopoagnosia (2010)
autotopoagnosia (2010)
autotrapianto (2010)
autotrasfusione (2010)
autovaccino (2010)
autozigosi (2010)
auxocardia (2010)
auxocitosi (2010)
auxologia (2010)
auxotrofia (2010)
avambraccio (2010)
avampiede (2010)
Avellis, Georg (2010)
Avery, Oswald Theodore (2010)
aviaria, influenza (2010)
avidina (2010)
avidita (2010)
avitaminosi (2010)
avvelenamento (2010)
avvelenamento (2010)
avvelenamento nel sistema nervoso (2010)
Axel, Richard (2010)
Axelrod, Julius (2010)
axeroftolo (2010)
Ayerza, Abel (2010)
ayurvedica, medicina (2010)
azaserina (2010)
azatioprina (2010)
azidotimidina (2010)
azione, teoria dell' (2010)
azitromicina (2010)
azoospermia (2010)
azotemia (2010)
azoto (2010)
azoturia (2010)
azygos (2010)
ballota (2010)
ballottamento (2010)
balsamo (2010)
Baltimore, David (2010)
banca degli organi e dei tessuti (2010)
bandeggio (o bandeggiamento) (2010)
Bandi, Ivo (2010)
Banti, Guido (2010)
bantiana, sindrome (2010)
Banting, Sir Frederick Grant (2010)
barbiturici (2010)
barbiturico (2010)
Bard, Louis (2010)
bario (2010)
bariolito (2010)
baritinosi (2010)
Barlow, Thomas (2010)
Barnard, Christiaan Neethling (2010)
barocettore (2010)
barocettore (2010)
baropatia (2010)
Barr, Murray LLewellyn (2010)
Barraquer Barraquer, Ignacio (2010)
Barraquer, Jose Ignacio (2010)
Barre, Jean Alexandre (2010)
Barre-Sinoussi, Francoise (2010)
barriera (2010)
barriera ematoencefalica (2010)
Bartholin (italianizz. Bartolino o Bartolini), Caspar junior (2010)
Bartholin (italianizz. Bartolino o Bartolini), Thomas (2010)
bartolinite (2010)
Bartter, Frederick Crosby (2010)
Basaglia, Franco (2010)
basalioma (2010)
Basedow, Karl von (2010)
basic life support (2010)
basiliximab (2010)
basioccipitale, osso (2010)
basisfenoide, osso (2010)
basofobia (2010)
bastoncello (2010)
batrocefalia (2010)
batterio (2010)
batteriocolia (2010)
batteriofago (2010)
batteriolisi (2010)
batteriologia (2010)
batterioproteina (2010)
batteriostasi (2010)
batteriotropina (2010)
battito (2010)
Baudelocque, Jean-Louis (2010)
Baumgarten, Paul Clemens (2010)
Bazin, Pierre-Antoine-Ernest (2010)
BCG (Bacillo di Calmette-Guerin) (2010)
Bcl-2 (2010)
BDNF (sigla dell'ingl. Brain-Derived Neurotrophic Factor) (2010)
beante (2010)
Beau, Joseph-Honore-Simon (2010)
becaplermin (2010)
bicuspide, valvola (2010)
bidermoma (2010)
Biedl, Artur (2010)
Bier, August (2010)
Biermer, Anton (2010)
Biernacki, Edmund (2010)
biforcazione (2010)
bifosfonato (2010)
Bigelow, Henry Jacob (2010)
bigeminismo (2010)
Bignami (2010)
Bignami, Amico (2010)
biguanide (2010)
bilancio energetico (2010)
bilancio idrico (2010)
bile (2010)
Bilharz, Theodor Maximilian (2010)
Bilharzia (2010)
biliare (2010)
biligrafia (2010)
bilina (2010)
bilirubina (2010)
bilirubinemia (2010)
bilirubinuria (2010)
biliverdina (2010)
Billroth, Christian Albert Theodor (2010)
bilobectomia (2010)
bimatoprost (2010)
binaurale (2010)
Binswanger, Ludwig (2010)
Binswanger, Otto (2010)
biocatalizzatore (2010)
biochimica (2010)
biodisponibilita (2010)
bioelettronica (2010)
bioequivalenza (2010)
bioetica (2010)
bioetica (2010)
biofeedback (2010)
biofeedback (2010)
bioimaging cerebrale (2010)
bioimmagine (2010)
bioimpedenziometria (2010)
bioinformatica (2010)
bioingegneria (2010)
biologia (2010)
biomateriale (2010)
biomeccanica (2010)
biomicroscopia (2010)
Bion, Wilfred Ruprecht (2010)
bionica (2010)
biopolimero (2010)
bioprotesi (2010)
biopsia (2010)
biopsicosociale, modello (2010)
bioreattore (2010)
biosensore (2010)
biosintesi (2010)
biotecnologia (2010)
biotina (2010)
biperidene (2010)
bipolare, disturbo (2010)
bisessualita (2010)
bisessualita (2010)
Bishop, John Michael (2010)
bisogno/desiderio (2010)
bissinosi (2010)
bistorta (2010)
bisturi (2010)
bivalirudina (2010)
Bizzozero (2010)
Bizzozero, Giulio (2010)
Blackfan, Kenneth Daniel (2010)
Blalock, Alfred (2010)
blastema (2010)
blastocele (2010)
blastocisti (2010)
blastogena, mutazione (2010)
blastogenesi (2010)
blastomero (2010)
blastomicosi (2010)
blastoporo (2010)
blastula (2010)
blefarite (2010)
blefarocalasi (2010)
blefaroclono (2010)
blefaroftalmia (2010)
blefaroplastica (2010)
blefaroplegia (2010)
blefaroptosi (2010)
blefaroptosi (2010)
blefarorrafia (2010)
blefarospasmo (2010)
blefarotomia (2010)
Blencke, August (2010)
bleomicina (2010)
Bleuler, Eugen (2010)
Blobel, Gunter (2010)
Bloch, Konrad Emil (2010)
blotting (o blot) (2010)
Blumberg, Baruch Samuel (2010)
Boas, Ismar Isidor (2010)
bocca (2010)
Boerhaave, Hermannus (2010)
boldo (2010)
boldoglucina (2010)
bolla (2010)
Bollinger, Otto von (2010)
bombesina (2010)
bonifica (2010)
Bonnet, Amedee-Jules (2010)
borborigmo (2010)
borderline (2010)
Bordet, Jules-Jean (2010)
borico, acido (2010)
Bornholm, malattia di (2010)
Borrelia (2010)
borsa (2010)
bortezomib (2010)
Botallo, Leonardo (2010)
botriocefalosi (2010)
Bottini, Enrico (2010)
bottone (2010)
botulino (2010)
botulismo (2010)
Bouillard, Jean-Baptiste (2010)
Bovet (2010)
Bovet, Daniel (2010)
Bowlby, John (2010)
Bowman, Sir William (2010)
Boyer, Paul Delos (2010)
Bozzolo, Camillo (2010)
BPCO (2010)
braccio (2010)
brachiale (2010)
brachicheilia (2010)
brachidattilia (2010)
brachiencefalia (2010)
brachiesofago (2010)
brachiotomia (2010)
brachiscelia (2010)
brachiterapia (2010)
brachitipo (2010)
bradicardia (2010)
bradichinina (2010)
bradicinesia (2010)
bradicinesia (2010)
bradifrenia (2010)
bradilalia (2010)
bradipsichismo (2010)
bradipsichismo (2010)
bradisfigmia (2010)
Braille, Louis (2010)
branchio-oto-renale, sindrome (2010)
branchioma (2010)
Brauer, Ludolf (2010)
breath-test (2010)
Breda, Achille (2010)
bregma (2010)
Brenner, Sydney (2010)
Breslow, Alexander (2010)
Bridges, Calvin Blackman (2010)
Bright, Richard (2010)
Brill, Nathan Edwin (2010)
brinzolamide (2010)
Brissaud, Edouard (2010)
Broca (2010)
Broca, area di (2010)
Broca, Pierre-Paul (2010)
Brodie, Sir Benjamin Collins (2010)
Brodmann, Korbinian (2010)
bromelina (2010)
bromidrosi (2010)
bromo (2010)
bromocriptina (2010)
bromoderma (2010)
bromodietilacetilurea (2010)
bromopride (2010)
bromuro (2010)
bromuro (2010)
bronchiectasia (2010)
bronchiolo (2010)
bronchite (2010)
bronco (2010)
broncoalveolite (2010)
broncoaspirazione (2010)
broncocostrizione (2010)
broncodilatatore, farmaco (2010)
broncofonia (2010)
broncografia (2010)
broncolavaggio (2010)
broncolito (2010)
broncoplastica (2010)
broncopneumopatia (2010)
broncopolmonite (2010)
broncorrea (2010)
broncoscopia (2010)
broncospasmo (2010)
broncospirochetosi (2010)
broncospirometria (2010)
broncostenosi (2010)
broncostomia (2010)
broncotomia (2010)
Brotzu, Giuseppe (2010)
Brown, Michael Stuart (2010)
Brown-Sequard, Charles- Edouard (2010)
Bruce, Sir David (2010)
brucellosi (2010)
Brucke, Ernst Wilhelm von (2010)
Brudzinski, Jozef (2010)
Brudzinski, segno di (2010)
Brugia malayi (2010)
Brunner, Johann Konrad (2010)
bruxismo (2010)
BSE (Bovine Spongiform Encephalopathy) (2010)
BSE (sigla dell'ingl. Bovin Spongiform Encephalopathy) (2010)
bubbone (2010)
buccinatore (2010)
buccofaringeo, muscolo (2010)
Buchner, Eduard (2010)
Buchner, Hans Ernst August (2010)
Buck, Linda (2010)
Bucky, Gustav (2010)
Budd, George (2010)
budesonide (2010)
Budge, Julius Ludwig (2010)
bufotenina (2010)
buftalmo (2010)
Buhl, Ludwig von (2010)
bulbare, sindrome (2010)
bulbite (2010)
bulbo (2010)
bulbo (2010)
bulbo-pontino, solco (2010)
bulbo-uretrale, ghiandola (2010)
bulbocavernoso, muscolo (2010)
bulbospongioso, muscolo (2010)
bulimia (2010)
Bunyaviridae (2010)
bupivacaina (2010)
buprenorfina (2010)
Burger, Leo (2010)
Burkitt, Denis Parsons (2010)
burn-out, sindrome da (2010)
Burnet (2010)
Burnet, Sir Frank Macfarlane (2010)
Buschke, Abraham (2010)
Busse, Otto (2010)
busto ortopedico (2010)
busulfan (2010)
butirrico, acido (2010)
by-pass (2010)
canalopatie del muscolo scheletrico (2010)
canapa (2010)
Canavan, Myrtelle May (2010)
cancerizzazione (2010)
cancerogenesi (2010)
cancrena (2010)
cancro (2010)
cancrocirrosi (2010)
candeletta (2010)
Candida (2010)
candidosi (2010)
canfora (2010)
canfotimolo (2010)
canino (2010)
canizie (2010)
cannabinoide (2010)
cannabis (2010)
Cannabis (2010)
cannabis (2010)
cannibalismo (2010)
cannibalismo (2010)
Cannon, Walter Bradford (2010)
cannula (2010)
Cantani, Arnaldo (2010)
cantaridina (2010)
canthus (2010)
cantoplastica (2010)
cantotomia (2010)
caolinosi (2010)
capacita respiratoria (2010)
Capecchi, Mario Renato (2010)
capecitabina (2010)
capello (2010)
capezzolo (2010)
capillare (2010)
capillaropatia (2010)
capillaroscopia (2010)
capitato (2010)
capitello (2010)
Caplan, Anthony (2010)
capnografia (2010)
capreomicina (2010)
capsaicina (2010)
Capsella (2010)
capsico (2010)
capside (2010)
capsomero (2010)
capsula (2010)
capsulectomia . (2010)
capsuloenteroscopia (2010)
capsuloplastica (2010)
capsuloressi (2010)
capsulorrafia (2010)
capsulostomia (2010)
captazione (2010)
captopril (2010)
caput medusae (2010)
carattere (2010)
carattere (2010)
carbamazepina (2010)
Carrion, Daniel (2010)
cartamo (2010)
cartella clinica (2010)
cartilagine (2010)
caruncola (2010)
carvi (2010)
cascara (2010)
caseina (2010)
caseosi (2010)
caspasi (2010)
caspofungina (2010)
cassoni, malattia dei (2010)
Castellani, Aldo (2010)
Castle, William Bosworth (2010)
castrazione (2010)
catabolismo (2010)
catabolito (2010)
catafilassi (2010)
catalasi (2010)
catalessi (2010)
catalessi (o catalessia) (2010)
catalizzatore (2010)
catamnesi (2010)
cataplasma (2010)
cataplessia (2010)
cataplessia (2010)
cataratta (2010)
cataratta (2010)
catarro (2010)
catarsi (2010)
catatonia (2010)
catatonia (2010)
catecolammina (2010)
catena alimentare (2010)
catena respiratoria (o catena di trasporto degli elettroni) (2010)
catepsina (2010)
catetere (2010)
cateterismo (2010)
catrame vegetale (2010)
cauda equina (2010)
cauda equina (2010)
caudato, nucleo (2010)
causalgia (2010)
causalgia (2010)
cauterizzazione (2010)
cava, vena (2010)
Cavalli-Sforza, Luigi Luca (2010)
caverna tubercolare (2010)
cavernoso (2010)
caviglia (2010)
cavitario (2010)
cavo (2010)
cavografia (2010)
CD (sigla dell'ingl. Cluster of Differentiation) (2010)
CDK (2010)
cebocefalia (2010)
cecita (2010)
cecocolostomia (2010)
cecoileostomia (2010)
cecopessia (2010)
cecosigmoidostomia (2010)
cecostomia (2010)
Ced (2010)
cefalea (2010)
cefalea (2010)
cefalea (2010)
cefalematocele (2010)
cefalematocele (2010)
cefalexina (2010)
cefalocele (2010)
cefalodidimo (2010)
cefaloematoma (2010)
cefaloidroma (2010)
cefalomelo (2010)
cefalometria (2010)
cefalopancreatite (2010)
cefalopneumocele (2010)
cefalopneumocele (2010)
cefaloridina (2010)
cefalosporina (2010)
cefalotina (2010)
cefixime (2010)
cefossitina (2010)
ceftriaxone (2010)
celiaca, malattia (2010)
celiaca, malattia (2010)
celiotomia (2010)
Celli, Angelo (2010)
cellula (2010)
cellula a canestro (o del canestro) (2010)
cellula adendritica (2010)
cellula amacrina (2010)
cellula di Purkinje (2010)
cellule staminali neurali (2010)
cellulite (2010)
celoma (2010)
